student_id,program_name,program_level,domain,eligibility,description,mode,duration,skills_learned,career_outcomes,min_degree_level,min_marks_general,min_marks_reserved,required_subjects,score,domain_match,subject_overlap,marks_margin,label
71,Master of Arts Political Science,PG,Humanities,"Requires a Bachelor's Degree in any discipline with at least 45% aggregate marks or equivalent examination recognized by M.D. University, Rohtak.","This program focuses on the theoretical and analytical study of political systems, governance, and public policy. It involves in-depth exploration of political theory, international relations, and comparative politics.",Open and Distance Learning Mode,2 year,"['Political analysis', 'Theoretical understanding', 'Research skills']","['Policy analyst', 'Political researcher', 'Public administration officer']",UG,45.0,,"['Political Science', 'any', 'course']",0.1242638053215837,1,0,16.299999999999997,
71,Master of Arts Public Administration,PG,Management,Requires a Bachelor's Degree in any discipline with at least 45% aggregate marks or equivalent examination recognition.,"This program focuses on the administrative principles, policies, and practices related to public administration. It covers the theoretical foundations and practical applications of governance and public service management.",Open and Distance Learning Mode,2 year,"['Policy analysis', 'Administrative theory', 'Public governance', 'Research skills']","['Public administrator', 'Policy analyst', 'Administrative officer', 'Public sector manager']",UG,45.0,45.0,[],0.0866685877543658,0,0,16.299999999999997,
71,Master of Arts Journalism & Mass Communication,PG,Humanities,Requires a Bachelor's Degree in any discipline with at least 45% aggregate marks.,This program focuses on the study of journalism and mass communication principles. It covers the theoretical foundations and practical applications of media and communication practices. The curriculum aims to develop critical understanding of communication processes and media functions.,Open and Distance Learning Mode,2 year,"['Media analysis', 'Communication theory', 'Content creation', 'Research skills']","['Journalist', 'Media producer', 'Communication specialist', 'Content writer']",UG,45.0,,[],0.0735074185977725,1,0,16.299999999999997,
71,M.TECH (MECHANICAL ENGG. - MACHINE DESIGN),PG,Engineering,No specific eligibility requirements are stated.,"This program focuses on the principles and applications of machine design within the field of mechanical engineering. It involves studying the design, analysis, and optimization of mechanical systems and components.",Regular,2 year,"['Machine design', 'System analysis', 'Mechanical principles']","['Machine designer', 'Design engineer', 'Mechanical analyst']",UG,,,[],0.0699824596154326,0,0,0.0,
71,Master of Arts History,PG,Humanities,Requires a Bachelor's Degree in any discipline with at least 45% aggregate marks or an equivalent recognized examination.,"This program focuses on the study of historical subjects, critical analysis of past events, and the interpretation of historical sources. It involves developing advanced knowledge in historical methodologies and contextual understanding.",Open and Distance Learning Mode,2 year,"['Historical analysis', 'Source interpretation', 'Critical thinking', 'Research skills']","['Historian', 'Archivist', 'Academic researcher', 'Curator']",UG,45.0,45.0,[],0.061961399262153,1,0,16.299999999999997,
72,Bachelor of Arts (Public Administration),UG,Management,Requires Senior Secondary Examination (10+2) with at least 45% aggregate marks.,"This program focuses on the study of public administration, encompassing the principles, policies, and practices of governance. It involves analyzing the structure, function, and operation of public sector organizations and administrative systems. The curriculum develops critical thinking skills related to public policy and administration.",Regular,4 year,"['Policy analysis', 'Administrative principles', 'Public sector management', 'Critical thinking']","['Public administrator', 'Government official', 'Policy analyst', 'Administrative officer']",PreUG,45.0,45.0,[],0.1225277687720875,0,0,7.100000000000001,
72,Bachelor of Fine Arts (Painting),UG,Humanities,Requires Senior Secondary Examination (10+2) with at least 50% aggregate marks.,"This program focuses on the artistic principles, techniques, and history of visual arts, with a specific emphasis on painting. Students develop critical thinking and creative expression through various artistic disciplines.",Regular,4 year,"['Artistic expression', 'Visual analysis', 'Creative design']","['Fine artist', 'Art educator', 'Visual communicator']",PreUG,50.0,,[],0.1139686222110428,0,0,2.1000000000000014,
72,B.TECH -ARTIFICIAL INTELLIGENCE & DATA SCIENCE,UG,Science,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Data Science. It covers the mathematical, statistical, and computational methods required to analyze complex data and develop intelligent systems. The curriculum emphasizes machine learning, algorithms, and data-driven decision making.",Regular,4 year,"['Data analysis', 'Machine learning', 'Programming skills', 'Statistical modeling']","['Data Scientist', 'AI Engineer', 'Machine Learning Specialist', 'Data Analyst']",PreUG,,,[],0.0906202789595609,0,0,0.0,
72,Bachelor of Arts (Economics),UG,Commerce,Requires Senior Secondary Examination (10+2) with at least 45% aggregate marks.,"This program focuses on the study of economic principles, theories, and methods. It involves analyzing economic systems, markets, and policy implications across various sectors. The curriculum develops critical thinking and analytical skills related to economic phenomena.",Regular,4 year,"['Economic analysis', 'Quantitative reasoning', 'Data interpretation', 'Critical thinking']","['Economist', 'Financial analyst', 'Policy advisor', 'Business consultant']",PreUG,45.0,45.0,[],0.0897689067703054,0,0,7.100000000000001,
72,B.TECH (CSE-ARTIFI. INTELLIGEN. & MACHINE LEARNING ENGINEERING),UG,Engineering,No specific eligibility requirements are stated.,"This program focuses on the principles of computer science, artificial intelligence, and machine learning. It involves studying algorithms, data structures, and the application of computational methods to solve complex problems. The curriculum emphasizes theoretical foundations and practical implementation in these advanced fields.",Regular,4 year,"['Programming skills', 'Algorithm design', 'Machine learning', 'Data analysis', 'Software development']","['Machine learning engineer', 'AI developer', 'Software architect', 'Data scientist', 'Algorithm designer']",PreUG,,,[],0.0872790962960088,0,0,0.0,
72,B.A.(HONS.)POLITICAL SCIENCE,UG,Humanities,Requires Senior Secondary Examination (10+2) with at least 50% marks.,"This program focuses on the study of political theory, governance, public administration, and political systems. It involves analyzing political structures, ideologies, and the dynamics of political behavior.",Regular,4 year,"['Critical thinking', 'Analytical skills', 'Research methods']","['Civil services officer', 'Political analyst', 'Public administrator']",PreUG,50.0,,[],0.0841570473971621,0,0,2.1000000000000014,
72,B.Tech (CSE- Data Science),UG,Science,No specific eligibility requirements were provided.,"This program focuses on the intersection of Computer Science and Data Science principles. It involves training in computational methods, statistical analysis, and the application of algorithms to large datasets. The curriculum covers theoretical foundations and practical applications in data-driven problem-solving.",Regular,4 year,"['Programming skills', 'Statistical analysis', 'Algorithm design', 'Data manipulation']","['Data Scientist', 'Machine Learning Engineer', 'Software Developer', 'Data Analyst']",PreUG,,,[],0.0832392080167187,0,0,0.0,
73,Bachelor of Arts (Public Administration),UG,Management,Requires Senior Secondary Examination (10+2) with at least 45% aggregate marks.,"This program focuses on the study of public administration, encompassing the principles, policies, and practices of governance. It involves analyzing the structure, function, and operation of public sector organizations and administrative systems. The curriculum develops critical thinking skills related to public policy and administration.",Regular,4 year,"['Policy analysis', 'Administrative principles', 'Public sector management', 'Critical thinking']","['Public administrator', 'Government official', 'Policy analyst', 'Administrative officer']",PreUG,45.0,45.0,[],0.1020340363254716,0,0,28.0,
73,B.TECH -ARTIFICIAL INTELLIGENCE & DATA SCIENCE,UG,Science,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Data Science. It covers the mathematical, statistical, and computational methods required to analyze complex data and develop intelligent systems. The curriculum emphasizes machine learning, algorithms, and data-driven decision making.",Regular,4 year,"['Data analysis', 'Machine learning', 'Programming skills', 'Statistical modeling']","['Data Scientist', 'AI Engineer', 'Machine Learning Specialist', 'Data Analyst']",PreUG,,,[],0.0980554992639447,1,0,0.0,
73,B.Tech (CSE- Data Science),UG,Science,No specific eligibility requirements were provided.,"This program focuses on the intersection of Computer Science and Data Science principles. It involves training in computational methods, statistical analysis, and the application of algorithms to large datasets. The curriculum covers theoretical foundations and practical applications in data-driven problem-solving.",Regular,4 year,"['Programming skills', 'Statistical analysis', 'Algorithm design', 'Data manipulation']","['Data Scientist', 'Machine Learning Engineer', 'Software Developer', 'Data Analyst']",PreUG,,,[],0.0944473438618373,1,0,0.0,
73,B.TECH (CSE-ARTIFI. INTELLIGEN. & MACHINE LEARNING ENGINEERING),UG,Engineering,No specific eligibility requirements are stated.,"This program focuses on the principles of computer science, artificial intelligence, and machine learning. It involves studying algorithms, data structures, and the application of computational methods to solve complex problems. The curriculum emphasizes theoretical foundations and practical implementation in these advanced fields.",Regular,4 year,"['Programming skills', 'Algorithm design', 'Machine learning', 'Data analysis', 'Software development']","['Machine learning engineer', 'AI developer', 'Software architect', 'Data scientist', 'Algorithm designer']",PreUG,,,[],0.0907337983990002,0,0,0.0,
73,Certificate Course in Leadership and Management Skills,UG,Management,Candidates must have passed the Senior Secondary Examination (10+2) with at least 50% marks.,This program focuses on developing essential leadership and management competencies. It covers the foundational principles required for effective organizational leadership and administrative skills.,Regular,6 Months,"['Leadership skills', 'Management principles', 'Organizational skills']","['Team leader', 'Supervisor', 'Administrative assistant']",PreUG,50.0,,[],0.0842802597210991,0,0,23.0,
73,B.A.(HONS.)POLITICAL SCIENCE,UG,Humanities,Requires Senior Secondary Examination (10+2) with at least 50% marks.,"This program focuses on the study of political theory, governance, public administration, and political systems. It involves analyzing political structures, ideologies, and the dynamics of political behavior.",Regular,4 year,"['Critical thinking', 'Analytical skills', 'Research methods']","['Civil services officer', 'Political analyst', 'Public administrator']",PreUG,50.0,,[],0.0830444183984723,0,0,23.0,
73,Bachelor of Science (Physical Sciences),UG,Science,Requires Senior Secondary Examination (10+2) with at least 50% aggregate marks.,"This program focuses on the study of physical sciences, covering fundamental principles of physics, chemistry, and mathematics. It develops analytical and problem-solving skills necessary for understanding the natural world.",Regular,4 year,"['Scientific reasoning', 'Mathematical problem-solving', 'Experimental design', 'Data interpretation']","['Research assistant', 'Laboratory technician', 'Analytical analyst', 'Technical support specialist']",PreUG,50.0,,"['Physical Sciences', 'Science']",0.0795756403746379,1,0,23.0,
74,Bachelor of Science (Maths),UG,Science,Candidates must have passed the Senior Secondary Examination (10+2) with Mathematics as a subject and at least 50% marks.,"This program focuses on the study of mathematical principles, theoretical foundations, and quantitative methods. It develops analytical skills necessary for understanding complex mathematical concepts and problem-solving in various fields.",Regular,4 year,"['Mathematical reasoning', 'Quantitative analysis', 'Problem-solving', 'Abstract thinking']","['Mathematics teacher', 'Data analyst', 'Actuarial science', 'Research assistant']",PreUG,50.0,,"['Mathematics', 'Science']",0.0983509281002606,0,0,34.0,
74,BACHELOR OF BUSINESS ADMINISTRATION (CAM),UG,Management,Requires Senior Secondary Examination (10+2) with at least 50% aggregate marks.,"This program focuses on the fundamental principles and practices of business administration. It covers core concepts in organizational management, finance, marketing, and economics.",Regular,4 year,"['Business principles', 'Financial literacy', 'Organizational management', 'Market analysis']","['Business administrator', 'Management trainee', 'Marketing executive', 'Financial analyst']",PreUG,50.0,,[],0.0862692084581391,0,0,34.0,
74,Bachelor of Science (Statistics),UG,Science,Requires Senior Secondary Examination (10+2) with Mathematics as a subject and at least 50% aggregate marks.,This program focuses on the principles and methods of statistical theory and application. It involves studying mathematical foundations necessary for data analysis and inference. The curriculum covers the theoretical and practical aspects of statistical modeling and data interpretation.,Regular,4 year,"['Mathematical reasoning', 'Data interpretation', 'Statistical modeling', 'Quantitative analysis']","['Data analyst', 'Statistician', 'Research assistant', 'Data scientist']",PreUG,50.0,,"['Mathematics', 'Statistics', 'Science']",0.085365844295337,0,0,34.0,
74,B.SC.(HONS.)ZOOLOGY,UG,Science,Requires Senior Secondary Examination (10+2) with at least 50% aggregate marks.,"The program focuses on the study of zoology, which encompasses the biological sciences of animals. It involves in-depth study of animal physiology, behavior, ecology, and classification.",Regular,4 year,"['Biological classification', 'Animal physiology', 'Ecology principles', 'Data interpretation']","['Zoologist', 'Wildlife researcher', 'Aquaculture specialist', 'Veterinary assistant']",PreUG,50.0,,"['ZOOLOGY', 'Science']",0.0829893871506778,0,0,34.0,
74,Bachelor of Business Administration,UG,Management,Requires Senior Secondary Examination (10+2) with at least 50% aggregate marks.,"This program focuses on the principles and practices of business administration. It covers core concepts in management, finance, marketing, and organizational behavior. The curriculum aims to develop comprehensive business acumen for professional roles.",Regular,4 year,"['Business principles', 'Financial literacy', 'Organizational skills', 'Communication skills']","['Business administrator', 'Management consultant', 'Marketing executive', 'Financial analyst']",PreUG,50.0,,[],0.0816870394556997,0,0,34.0,
74,Bachelor of Science (Physical Sciences),UG,Science,Requires Senior Secondary Examination (10+2) with at least 50% aggregate marks.,"This program focuses on the study of physical sciences, covering fundamental principles of physics, chemistry, and mathematics. It develops analytical and problem-solving skills necessary for understanding the natural world.",Regular,4 year,"['Scientific reasoning', 'Mathematical problem-solving', 'Experimental design', 'Data interpretation']","['Research assistant', 'Laboratory technician', 'Analytical analyst', 'Technical support specialist']",PreUG,50.0,,"['Physical Sciences', 'Science']",0.0773442171524281,0,0,34.0,
74,Bachelor of Commerce,UG,Commerce,Requires Senior Secondary Examination (10+2) with at least 45% aggregate marks.,"This program focuses on the foundational principles of business, economics, and finance. It covers core concepts necessary for understanding commercial operations and market dynamics.",Regular,4 year,"['Business fundamentals', 'Financial accounting', 'Economic principles']","['Accountant', 'Financial analyst', 'Business administrator']",PreUG,45.0,45.0,[],0.0717470817057981,0,0,39.0,
75,Master of Commerce (M.Com.),PG,Commerce,Requires a Bachelor's degree in relevant subjects with a minimum of 45% aggregate marks.,"This program focuses on advanced study in commerce, encompassing financial accounting, taxation, economics, and business management principles. It develops analytical skills necessary for understanding complex business environments and economic systems.",Open and Distance Learning Mode,2 year,"['Financial accounting', 'Economic analysis', 'Business management', 'Data interpretation']","['Accountant', 'Financial analyst', 'Business administrator', 'Management consultant']",UG,45.0,,"['Commerce', 'subjects']",0.164685112127548,1,0,27.90000000000001,
75,M.TECH. COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),PG,Engineering,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Machine Learning within the field of Computer Science and Engineering. It covers advanced mathematical, computational, and algorithmic concepts necessary for developing intelligent systems. The curriculum emphasizes the design, implementation, and evaluation of complex ML models.",Regular,2 year,"['Machine learning', 'Algorithm design', 'Programming', 'Data analysis']","['AI Developer', 'Machine Learning Engineer', 'Data Scientist', 'Software Architect']",UG,,,[],0.1084122102316313,0,0,0.0,
75,MBA for Working Professional,PG,Management,No specific eligibility requirements were provided.,"This program focuses on applying management principles to the context of working professionals. It covers core business functions, strategic decision-making, and leadership skills relevant to the contemporary business environment.",Part Time,2 year,"['Business strategy', 'Financial analysis', 'Leadership skills', 'Project management']","['Business manager', 'Consultant', 'Operations executive', 'Marketing specialist']",UG,,,[],0.1067070439503583,0,0,0.0,
75,M.TECH (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE),PG,Science,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Data Science. It involves studying algorithms, statistical methods, and machine learning techniques to analyze complex data and develop intelligent systems.",Regular,2 year,"['Machine learning', 'Data analysis', 'Algorithm design', 'Statistical modeling']","['Data Scientist', 'AI Engineer', 'Machine Learning Specialist', 'Data Analyst']",UG,,,[],0.1040156765204614,0,0,0.0,
75,Master of Arts Economics,PG,Commerce,"Requires a Bachelor's Degree in any discipline with at least 45% aggregate marks or equivalent examination recognized by M.D. University, Rohtak.","This program focuses on the theoretical and applied aspects of economic principles. It involves in-depth study of economic theories, policies, and analytical methods.",Open and Distance Learning Mode,2 year,"['Economic theory', 'Data analysis', 'Policy evaluation', 'Analytical thinking']","['Economic analyst', 'Policy researcher', 'Financial consultant', 'Economist']",UG,45.0,,[],0.0831082075164253,1,0,27.90000000000001,
75,PG Diploma in Data Analytics,PG,Science,Requires a Bachelor's Degree with at least 50% marks in aggregate or equivalent examination recognized by M.D. University Rohtak.,"This program focuses on the principles and techniques of data analysis. It covers methods for collecting, processing, and interpreting large datasets to derive meaningful insights. The curriculum emphasizes statistical foundations and analytical tools relevant to data-driven decision-making.",Regular,1 year,"['Data analysis', 'Statistical methods', 'Data interpretation']","['Data analyst', 'Business intelligence specialist', 'Data visualization expert']",UG,50.0,,"['Data Analytics', 'Mathematics']",0.0740280595688532,0,0,22.90000000000001,
75,MCA for Working Professional,PG,Management,No specific eligibility requirements were provided.,This program focuses on advanced management principles and analytical skills applicable to working professionals. It aims to equip participants with the knowledge necessary to apply business concepts in a professional setting.,Part Time,2 year,"['Business analysis', 'Project management', 'Data interpretation']","['Business analyst', 'Management consultant', 'Project manager']",UG,,,[],0.0625032743576637,0,0,0.0,
76,Master of Commerce (M.Com.),PG,Commerce,Requires a Bachelor's degree in relevant subjects with a minimum of 45% aggregate marks.,"This program focuses on advanced study in commerce, encompassing financial accounting, taxation, economics, and business management principles. It develops analytical skills necessary for understanding complex business environments and economic systems.",Open and Distance Learning Mode,2 year,"['Financial accounting', 'Economic analysis', 'Business management', 'Data interpretation']","['Accountant', 'Financial analyst', 'Business administrator', 'Management consultant']",UG,45.0,,"['Commerce', 'subjects']",0.132727492266965,1,0,30.09999999999999,
76,Master of Arts Public Administration,PG,Management,Requires a Bachelor's Degree in any discipline with at least 45% aggregate marks or equivalent examination recognition.,"This program focuses on the administrative principles, policies, and practices related to public administration. It covers the theoretical foundations and practical applications of governance and public service management.",Open and Distance Learning Mode,2 year,"['Policy analysis', 'Administrative theory', 'Public governance', 'Research skills']","['Public administrator', 'Policy analyst', 'Administrative officer', 'Public sector manager']",UG,45.0,45.0,[],0.0970677609452948,0,0,30.09999999999999,
76,Master of Arts Political Science,PG,Humanities,"Requires a Bachelor's Degree in any discipline with at least 45% aggregate marks or equivalent examination recognized by M.D. University, Rohtak.","This program focuses on the theoretical and analytical study of political systems, governance, and public policy. It involves in-depth exploration of political theory, international relations, and comparative politics.",Open and Distance Learning Mode,2 year,"['Political analysis', 'Theoretical understanding', 'Research skills']","['Policy analyst', 'Political researcher', 'Public administration officer']",UG,45.0,,"['Political Science', 'any', 'course']",0.0860511931883849,0,0,30.09999999999999,
76,MBA for Working Professional,PG,Management,No specific eligibility requirements were provided.,"This program focuses on applying management principles to the context of working professionals. It covers core business functions, strategic decision-making, and leadership skills relevant to the contemporary business environment.",Part Time,2 year,"['Business strategy', 'Financial analysis', 'Leadership skills', 'Project management']","['Business manager', 'Consultant', 'Operations executive', 'Marketing specialist']",UG,,,[],0.0734362101320275,0,0,0.0,
76,Master of Arts Economics,PG,Commerce,"Requires a Bachelor's Degree in any discipline with at least 45% aggregate marks or equivalent examination recognized by M.D. University, Rohtak.","This program focuses on the theoretical and applied aspects of economic principles. It involves in-depth study of economic theories, policies, and analytical methods.",Open and Distance Learning Mode,2 year,"['Economic theory', 'Data analysis', 'Policy evaluation', 'Analytical thinking']","['Economic analyst', 'Policy researcher', 'Financial consultant', 'Economist']",UG,45.0,,[],0.0729232599716323,1,0,30.09999999999999,
76,M.TECH (CIVIL ENGINEERING),PG,Engineering,No specific eligibility requirements were provided.,This program focuses on advanced study in civil engineering principles and design. It covers the theoretical foundations and practical applications necessary for infrastructure development and construction.,Regular,2 year,"['Design principles', 'Structural analysis', 'Material science', 'Project management']","['Structural engineer', 'Infrastructure consultant', 'Civil project manager', 'Design specialist']",UG,,,[],0.0618160958941917,0,0,0.0,
76,Master of Arts Journalism & Mass Communication,PG,Humanities,Requires a Bachelor's Degree in any discipline with at least 45% aggregate marks.,This program focuses on the study of journalism and mass communication principles. It covers the theoretical foundations and practical applications of media and communication practices. The curriculum aims to develop critical understanding of communication processes and media functions.,Open and Distance Learning Mode,2 year,"['Media analysis', 'Communication theory', 'Content creation', 'Research skills']","['Journalist', 'Media producer', 'Communication specialist', 'Content writer']",UG,45.0,,[],0.0596871519395969,0,0,30.09999999999999,
77,M.TECH (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE),PG,Science,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Data Science. It involves studying algorithms, statistical methods, and machine learning techniques to analyze complex data and develop intelligent systems.",Regular,2 year,"['Machine learning', 'Data analysis', 'Algorithm design', 'Statistical modeling']","['Data Scientist', 'AI Engineer', 'Machine Learning Specialist', 'Data Analyst']",UG,,,[],0.142995637134866,0,0,0.0,
77,PG Diploma in Data Analytics,PG,Science,Requires a Bachelor's Degree with at least 50% marks in aggregate or equivalent examination recognized by M.D. University Rohtak.,"This program focuses on the principles and techniques of data analysis. It covers methods for collecting, processing, and interpreting large datasets to derive meaningful insights. The curriculum emphasizes statistical foundations and analytical tools relevant to data-driven decision-making.",Regular,1 year,"['Data analysis', 'Statistical methods', 'Data interpretation']","['Data analyst', 'Business intelligence specialist', 'Data visualization expert']",UG,50.0,,"['Data Analytics', 'Mathematics']",0.123684494324678,0,0,7.700000000000003,
77,M.TECH. COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),PG,Engineering,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Machine Learning within the field of Computer Science and Engineering. It covers advanced mathematical, computational, and algorithmic concepts necessary for developing intelligent systems. The curriculum emphasizes the design, implementation, and evaluation of complex ML models.",Regular,2 year,"['Machine learning', 'Algorithm design', 'Programming', 'Data analysis']","['AI Developer', 'Machine Learning Engineer', 'Data Scientist', 'Software Architect']",UG,,,[],0.099862538070184,0,0,0.0,
77,PG Diploma in Computational Biology,PG,Science,"Requires a Bachelor's Degree in Biological Sciences, Computer Science, or allied biological sciences, or equivalent examination recognized by State Universities of Haryana.","This program focuses on the intersection of biology and computation. It involves studying the mathematical and computational methods applied to biological systems and data. The curriculum covers bioinformatics, computational modeling, and biological data analysis.",Regular,1 year,"['Data analysis', 'Computational modeling', 'Bioinformatics', 'Statistical methods']","['Bioinformatics analyst', 'Computational biologist', 'Biomedical data scientist', 'Research assistant']",UG,,,"['Biological Sciences', 'Computer Science', 'Biology', 'Science']",0.0962613652597439,0,0,0.0,
77,M.SC.(BOTANY),PG,Science,Requires a Bachelor's degree in Botany or equivalent with specified subject combinations and minimum marks.,"This program focuses on advanced study in the field of Botany, encompassing theoretical knowledge and practical applications in plant sciences. It involves in-depth exploration of plant biology, ecology, and related biological processes.",Regular,2 year,"['Biological analysis', 'Plant physiology', 'Ecology principles', 'Biological research']","['Botanical researcher', 'Horticultural specialist', 'Environmental consultant', 'Agricultural scientist']",UG,,,"['Botany', 'Science']",0.0890837088780141,0,0,0.0,
77,M.Sc. (ENV. BIOTECHNOLOGY),PG,Science,Requires a Bachelor's degree in any discipline of Science or a B.Tech. in Biotechnology/Environment Engineering with 50% aggregate marks.,This program focuses on the intersection of environmental science and biotechnology. It involves studying the biological and chemical processes related to environmental systems and applying biotechnological principles to solve environmental challenges.,Regular,2 year,"['Environmental analysis', 'Biotechnology principles', 'Scientific research', 'Data interpretation']","['Environmental consultant', 'Bioprocess development', 'Research analyst', 'Environmental scientist']",UG,50.0,,"['Biotechnology', 'Environment Engineering', 'Science']",0.0873597087610057,0,0,7.700000000000003,
77,Master of Arts Public Administration,PG,Management,Requires a Bachelor's Degree in any discipline with at least 45% aggregate marks or equivalent examination recognition.,"This program focuses on the administrative principles, policies, and practices related to public administration. It covers the theoretical foundations and practical applications of governance and public service management.",Open and Distance Learning Mode,2 year,"['Policy analysis', 'Administrative theory', 'Public governance', 'Research skills']","['Public administrator', 'Policy analyst', 'Administrative officer', 'Public sector manager']",UG,45.0,45.0,[],0.0854465712041614,0,0,12.700000000000005,
78,PG Diploma in CyberLaw,PG,Law,"Requires a Bachelor's or Master's degree with at least 45% marks in aggregate or equivalent examination recognized by MDU, Rohtak.",This program focuses on the legal aspects of cyber activities and law. It covers the intersection of technology and legal frameworks relevant to digital environments. The curriculum aims to equip students with knowledge of cyber law principles and regulations.,Regular,1 year,"['Legal analysis', 'Cyber law principles', 'Regulatory compliance']","['Cyber law consultant', 'Legal compliance officer', 'Data privacy lawyer']",UG,45.0,,"['Law', 'CyberLaw']",0.1377644091692926,1,0,35.2,
78,PG Diploma in Cyber Law,PG,Law,"Requires a Bachelor's or Master's degree with at least 45% marks in aggregate or equivalent examination recognized by MDU, Rohtak.","This program focuses on the legal aspects of cyber activities and digital law. It covers the legal frameworks, regulations, and implications related to cyberspace and digital governance. The curriculum aims to equip students with knowledge of cyber law principles and practices.",Regular,1 year,"['Legal analysis', 'Cyber regulation', 'Digital governance']","['Cyber law consultant', 'Legal compliance officer', 'Data privacy lawyer']",UG,45.0,,[],0.1306154474816171,1,0,35.2,
78,PG Diploma in Criminology & Forensic Law,PG,Humanities,"Requires a Bachelor's or Master's degree with at least 45% marks in aggregate or equivalent examination recognized by MDU, Rohtak.","This program focuses on the study of criminal behavior, legal frameworks, and forensic principles. It provides an in-depth understanding of the legal and social aspects related to crime and justice systems.",Regular,1 year,"['Legal analysis', 'Forensic investigation', 'Criminological theory']","['Forensic analyst', 'Legal researcher', 'Law enforcement officer', 'Criminology consultant']",UG,45.0,,"['Criminology', 'Forensic Law', 'Law']",0.0957266013676305,0,0,35.2,
78,PG Diploma in Intellectual Property Rights,PG,Law,Requires a Bachelor's Degree in any discipline with at least 45% aggregate marks.,"This program focuses on the legal and administrative aspects of intellectual property rights. It covers the principles, laws, and procedures related to patents, trademarks, copyrights, and other forms of intellectual property.",Regular,1 year,"['Legal principles', 'IP law', 'Contract drafting', 'Research skills']","['IP legal assistant', 'Patent agent', 'Trademark attorney', 'IP consultant']",UG,45.0,,[],0.0817197240758611,1,0,35.2,
78,M.TECH (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE),PG,Science,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Data Science. It involves studying algorithms, statistical methods, and machine learning techniques to analyze complex data and develop intelligent systems.",Regular,2 year,"['Machine learning', 'Data analysis', 'Algorithm design', 'Statistical modeling']","['Data Scientist', 'AI Engineer', 'Machine Learning Specialist', 'Data Analyst']",UG,,,[],0.0729888811303555,0,0,0.0,
78,M.TECH. COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),PG,Engineering,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Machine Learning within the field of Computer Science and Engineering. It covers advanced mathematical, computational, and algorithmic concepts necessary for developing intelligent systems. The curriculum emphasizes the design, implementation, and evaluation of complex ML models.",Regular,2 year,"['Machine learning', 'Algorithm design', 'Programming', 'Data analysis']","['AI Developer', 'Machine Learning Engineer', 'Data Scientist', 'Software Architect']",UG,,,[],0.0714998530435226,0,0,0.0,
78,PG Diploma in Labour Law & Social Welfare,PG,Management,"Requires a Bachelor's or Master's Degree with at least 45% marks in aggregate or equivalent examination recognized by MDU, Rohtak.",This program focuses on the legal framework governing labour relations and social welfare policies. It covers the legal and administrative aspects of employee rights and social security systems.,Regular,1 year,"['Legal analysis', 'Policy understanding', 'Social welfare management']","['Labour law officer', 'Social welfare administrator', 'HR compliance specialist']",UG,45.0,,"['Law', 'Social Welfare', 'Law and Social Welfare']",0.0668334851920607,0,0,35.2,
79,Master of Arts Political Science,PG,Humanities,"Requires a Bachelor's Degree in any discipline with at least 45% aggregate marks or equivalent examination recognized by M.D. University, Rohtak.","This program focuses on the theoretical and analytical study of political systems, governance, and public policy. It involves in-depth exploration of political theory, international relations, and comparative politics.",Open and Distance Learning Mode,2 year,"['Political analysis', 'Theoretical understanding', 'Research skills']","['Policy analyst', 'Political researcher', 'Public administration officer']",UG,45.0,,"['Political Science', 'any', 'course']",0.1327155750827192,1,0,36.400000000000006,
79,Master of Arts Public Administration,PG,Management,Requires a Bachelor's Degree in any discipline with at least 45% aggregate marks or equivalent examination recognition.,"This program focuses on the administrative principles, policies, and practices related to public administration. It covers the theoretical foundations and practical applications of governance and public service management.",Open and Distance Learning Mode,2 year,"['Policy analysis', 'Administrative theory', 'Public governance', 'Research skills']","['Public administrator', 'Policy analyst', 'Administrative officer', 'Public sector manager']",UG,45.0,45.0,[],0.082330366809231,0,0,36.400000000000006,
